date,state,partial,full,booster,booster2
2021-08-10,W.P. Kuala Lumpur,8849,44020,0,0
2021-08-10,W.P. Labuan,9,4,0,0
2021-08-10,W.P. Putrajaya,385,2378,0,0
2021-08-11,Johor,30736,32432,0,0
2021-08-11,Kedah,29508,5730,0,0
2021-08-11,Kelantan,19923,1515,0,0
2021-08-11,Melaka,5708,6842,0,0
2021-08-11,Negeri Sembilan,8720,11405,0,0
2021-08-11,Pahang,8774,11614,0,0
2021-08-11,Perak,21963,15445,0,0
2021-08-11,Perlis,3921,114,0,0
2021-08-11,Pulau Pinang,18306,12923,0,0
2021-08-11,Sabah,29410,21254,0,0
2021-08-11,Sarawak,1931,15745,0,0
2021-08-11,Selangor,27753,84192,0,0
2021-08-11,Terengganu,17105,4301,0,0
2021-08-11,W.P. Kuala Lumpur,11456,44574,0,0
2021-08-11,W.P. Labuan,317,410,0,0
2021-08-11,W.P. Putrajaya,350,1635,0,0
2021-08-12,Johor,40059,31338,0,0
2021-08-12,Kedah,22364,13977,0,0
2021-08-12,Kelantan,13010,11761,0,0
2021-08-12,Melaka,6892,6901,0,0
2021-08-12,Negeri Sembilan,7054,14826,0,0
2021-08-12,Pahang,8877,14149,0,0
2021-08-12,Perak,20919,20579,0,0
2021-08-12,Perlis,1220,2309,0,0
2021-08-12,Pulau Pinang,15098,21837,0,0
2021-08-12,Sabah,23462,29288,0,0
2021-08-12,Sarawak,1553,11458,0,0
2021-08-12,Selangor,26682,90697,0,0
2021-08-12,Terengganu,16671,4955,0,0
2021-08-12,W.P. Kuala Lumpur,7201,52080,0,0
2021-08-12,W.P. Labuan,215,360,0,0
2021-08-12,W.P. Putrajaya,375,2384,0,0
2021-08-13,Johor,46245,26039,0,0
2021-08-13,Kedah,15167,9403,0,0
2021-08-13,Kelantan,1006,798,0,0
2021-08-13,Melaka,6693,6791,0,0
2021-08-13,Negeri Sembilan,6148,15343,0,0
2021-08-13,Pahang,8444,11793,0,0
2021-08-13,Perak,16024,17439,0,0
2021-08-13,Perlis,822,2272,0,0
2021-08-13,Pulau Pinang,15456,21823,0,0
2021-08-13,Sabah,19364,33239,0,0
2021-08-13,Sarawak,1576,11059,0,0
2021-08-13,Selangor,29564,95130,0,0
2021-08-13,Terengganu,3740,922,0,0
2021-08-13,W.P. Kuala Lumpur,7905,50338,0,0
2021-08-13,W.P. Labuan,136,359,0,0
2021-08-13,W.P. Putrajaya,402,1590,0,0
2021-08-14,Johor,40002,27588,0,0
2021-08-14,Kedah,16604,9699,0,0
2021-08-14,Kelantan,691,278,0,0
2021-08-14,Melaka,7322,4875,0,0
2021-08-14,Negeri Sembilan,3684,16199,0,0
2021-08-14,Pahang,3609,10883,0,0
2021-08-14,Perak,15756,14913,0,0
2021-08-14,Perlis,1644,1603,0,0
2021-08-14,Pulau Pinang,14520,18237,0,0
2021-08-14,Sabah,21150,28627,0,0
2021-08-14,Sarawak,2227,18071,0,0
2021-08-14,Selangor,21926,81900,0,0
2021-08-14,Terengganu,15559,2100,0,0
2021-08-14,W.P. Kuala Lumpur,8102,44032,0,0
2021-08-14,W.P. Labuan,129,201,0,0
2021-08-14,W.P. Putrajaya,141,1896,0,0
2021-08-15,Johor,29953,34628,0,0
2021-08-15,Kedah,14565,12535,0,0
2021-08-15,Kelantan,9549,11408,0,0
2021-08-15,Melaka,2135,1876,0,0
2021-08-15,Negeri Sembilan,3366,10039,0,0
2021-08-15,Pahang,2129,9215,0,0
2021-08-15,Perak,10527,13765,0,0
2021-08-15,Perlis,1266,1909,0,0
2021-08-15,Pulau Pinang,12701,14380,0,0
2021-08-15,Sabah,18466,25630,0,0
2021-08-15,Sarawak,866,14320,0,0
2021-08-15,Selangor,21001,74038,0,0
2021-08-15,Terengganu,16198,7421,0,0
2021-08-15,W.P. Kuala Lumpur,7863,41591,0,0
2021-08-15,W.P. Labuan,8,4,0,0
2021-08-15,W.P. Putrajaya,37,1527,0,0
2021-08-16,Johor,33605,40465,0,0
2021-08-16,Kedah,13240,15278,0,0
2021-08-16,Kelantan,10396,16826,0,0
2021-08-16,Melaka,11606,7791,0,0
2021-08-16,Negeri Sembilan,6392,15810,0,0
2021-08-16,Pahang,6265,17775,0,0
2021-08-16,Perak,13170,15838,0,0
2021-08-16,Perlis,787,2513,0,0
2021-08-16,Pulau Pinang,16687,14669,0,0
2021-08-16,Sabah,28626,25324,0,0
2021-08-16,Sarawak,1993,11198,0,0
2021-08-16,Selangor,13884,85204,0,0
2021-08-16,Terengganu,17407,8308,0,0
2021-08-16,W.P. Kuala Lumpur,8486,49816,0,0
2021-08-16,W.P. Labuan,197,728,0,0
2021-08-16,W.P. Putrajaya,625,2310,0,0
2021-08-17,Johor,35882,39497,0,0
2021-08-17,Kedah,13238,16647,0,0
2021-08-17,Kelantan,10480,16854,0,0
2021-08-17,Melaka,13149,6099,0,0
2021-08-17,Negeri Sembilan,6106,14927,0,0
2021-08-17,Pahang,6921,21475,0,0
2021-08-17,Perak,14606,16057,0,0
2021-08-17,Perlis,1091,2356,0,0
2021-08-17,Pulau Pinang,15922,16350,0,0
2021-08-17,Sabah,29138,28424,0,0
2021-08-17,Sarawak,1839,10263,0,0
2021-08-17,Selangor,13224,87375,0,0
2021-08-17,Terengganu,19518,8735,0,0
2021-08-17,W.P. Kuala Lumpur,8587,54398,0,0
2021-08-17,W.P. Labuan,118,458,0,0
2021-08-17,W.P. Putrajaya,304,2325,0,0
2021-08-18,Johor,36190,36905,0,0
2021-08-18,Kedah,16077,15594,0,0
2021-08-18,Kelantan,10812,18299,0,0
2021-08-18,Melaka,13850,5658,0,0
2021-08-18,Negeri Sembilan,7595,10278,0,0
2021-08-18,Pahang,6583,18136,0,0
2021-08-18,Perak,17948,11769,0,0
2021-08-18,Perlis,720,2956,0,0
2021-08-18,Pulau Pinang,15645,16822,0,0
2021-08-18,Sabah,27778,30829,0,0
2021-08-18,Sarawak,1709,9391,0,0
2021-08-18,Selangor,15650,106114,0,0
2021-08-18,Terengganu,19109,8903,0,0
2021-08-18,W.P. Kuala Lumpur,8714,59513,0,0
2021-08-18,W.P. Labuan,95,296,0,0
2021-08-18,W.P. Putrajaya,355,2601,0,0
2021-08-19,Johor,36822,39178,0,0
2021-08-19,Kedah,14461,14931,0,0
2021-08-19,Kelantan,10576,18142,0,0
2021-08-19,Melaka,11738,6054,0,0
2021-08-19,Negeri Sembilan,7073,10038,0,0
2021-08-19,Pahang,10025,14429,0,0
2021-08-19,Perak,10663,18050,0,0
2021-08-19,Perlis,1254,2196,0,0
2021-08-19,Pulau Pinang,16121,15641,0,0
2021-08-19,Sabah,24509,31836,0,0
2021-08-19,Sarawak,1515,8726,0,0
2021-08-19,Selangor,13394,97063,0,0
2021-08-19,Terengganu,16782,9244,0,0
2021-08-19,W.P. Kuala Lumpur,12308,56282,0,0
2021-08-19,W.P. Labuan,69,277,0,0
2021-08-19,W.P. Putrajaya,421,2105,0,0
2021-08-20,Johor,34490,38729,0,0
2021-08-20,Kedah,16246,9121,0,0
2021-08-20,Kelantan,923,2241,0,0
2021-08-20,Melaka,12216,7531,0,0
2021-08-20,Negeri Sembilan,7848,10221,0,0
2021-08-20,Pahang,5805,18214,0,0
2021-08-20,Perak,15858,14992,0,0
2021-08-20,Perlis,1145,1022,0,0
2021-08-20,Pulau Pinang,16889,18358,0,0
2021-08-20,Sabah,20575,31636,0,0
2021-08-20,Sarawak,2351,9696,0,0
2021-08-20,Selangor,15371,104366,0,0
2021-08-20,Terengganu,2157,4070,0,0
2021-08-20,W.P. Kuala Lumpur,12518,60203,0,0
2021-08-20,W.P. Labuan,76,241,0,0
2021-08-20,W.P. Putrajaya,353,3744,0,0
2021-08-21,Johor,38330,31466,0,0
2021-08-21,Kedah,17533,13146,0,0
2021-08-21,Kelantan,908,3598,0,0
2021-08-21,Melaka,11140,4728,0,0
2021-08-21,Negeri Sembilan,4001,5102,0,0
2021-08-21,Pahang,9307,13703,0,0
2021-08-21,Perak,14821,11309,0,0
2021-08-21,Perlis,1304,1173,0,0
2021-08-21,Pulau Pinang,12941,17817,0,0
2021-08-21,Sabah,16409,35719,0,0
2021-08-21,Sarawak,1721,8348,0,0
2021-08-21,Selangor,14715,103285,0,0
2021-08-21,Terengganu,7502,8876,0,0
2021-08-21,W.P. Kuala Lumpur,15130,56009,0,0
2021-08-21,W.P. Labuan,43,204,0,0
2021-08-21,W.P. Putrajaya,0,2936,0,0
2021-08-22,Johor,34107,33969,0,0
2021-08-22,Kedah,15692,15828,0,0
2021-08-22,Kelantan,3835,19569,0,0
2021-08-22,Melaka,1552,2523,0,0
2021-08-22,Negeri Sembilan,4200,5452,0,0
2021-08-22,Pahang,4444,7452,0,0
2021-08-22,Perak,11414,11124,0,0
2021-08-22,Perlis,932,1593,0,0
2021-08-22,Pulau Pinang,10157,16332,0,0
2021-08-22,Sabah,14686,24369,0,0
2021-08-22,Sarawak,797,5639,0,0
2021-08-22,Selangor,15236,102766,0,0
2021-08-22,Terengganu,12751,6564,0,0
2021-08-22,W.P. Kuala Lumpur,13063,49370,0,0
2021-08-22,W.P. Labuan,7,2,0,0
2021-08-22,W.P. Putrajaya,2,2621,0,0
2021-08-23,Johor,35759,37771,0,0
2021-08-23,Kedah,20619,14935,0,0
2021-08-23,Kelantan,6430,20414,0,0
2021-08-23,Melaka,4276,9768,0,0
2021-08-23,Negeri Sembilan,6594,7911,0,0
2021-08-23,Pahang,3414,15776,0,0
2021-08-23,Perak,13716,13647,0,0
2021-08-23,Perlis,3141,1847,0,0
2021-08-23,Pulau Pinang,13067,23632,0,0
2021-08-23,Sabah,16084,29659,0,0
2021-08-23,Sarawak,1297,7437,0,0
2021-08-23,Selangor,11076,35247,0,0
2021-08-23,Terengganu,13202,7982,0,0
2021-08-23,W.P. Kuala Lumpur,7819,21018,0,0
2021-08-23,W.P. Labuan,97,338,0,0
2021-08-23,W.P. Putrajaya,868,2370,0,0
2021-08-24,Johor,36826,38598,0,0
2021-08-24,Kedah,20791,16264,0,0
2021-08-24,Kelantan,9482,20310,0,0
2021-08-24,Melaka,3250,11549,0,0
2021-08-24,Negeri Sembilan,6907,8814,0,0
2021-08-24,Pahang,4670,23493,0,0
2021-08-24,Perak,14007,25252,0,0
2021-08-24,Perlis,3331,1373,0,0
2021-08-24,Pulau Pinang,11052,26393,0,0
2021-08-24,Sabah,16920,30978,0,0
2021-08-24,Sarawak,1498,4495,0,0
2021-08-24,Selangor,11634,35617,0,0
2021-08-24,Terengganu,15026,6986,0,0
2021-08-24,W.P. Kuala Lumpur,8940,19590,0,0
2021-08-24,W.P. Labuan,55,191,0,0
2021-08-24,W.P. Putrajaya,434,1044,0,0
2021-08-25,Johor,34978,38445,0,0
2021-08-25,Kedah,22555,15347,0,0
2021-08-25,Kelantan,12847,19362,0,0
2021-08-25,Melaka,3256,14874,0,0
2021-08-25,Negeri Sembilan,7898,8558,0,0
2021-08-25,Pahang,5400,17974,0,0
2021-08-25,Perak,16156,25580,0,0
2021-08-25,Perlis,4142,1118,0,0
2021-08-25,Pulau Pinang,10836,22584,0,0
2021-08-25,Sabah,16282,35042,0,0
2021-08-25,Sarawak,1318,3611,0,0
2021-08-25,Selangor,12121,35843,0,0
2021-08-25,Terengganu,14651,7193,0,0
2021-08-25,W.P. Kuala Lumpur,7279,21221,0,0
2021-08-25,W.P. Labuan,43,209,0,0
2021-08-25,W.P. Putrajaya,444,2344,0,0
2021-08-26,Johor,36324,31259,0,0
2021-08-26,Kedah,20569,17710,0,0
2021-08-26,Kelantan,12934,19263,0,0
2021-08-26,Melaka,3808,14317,0,0
2021-08-26,Negeri Sembilan,7158,7966,0,0
2021-08-26,Pahang,3849,15991,0,0
2021-08-26,Perak,19619,21071,0,0
2021-08-26,Perlis,2018,607,0,0
2021-08-26,Pulau Pinang,10144,22214,0,0
2021-08-26,Sabah,16956,34244,0,0
2021-08-26,Sarawak,859,3907,0,0
2021-08-26,Selangor,11664,38792,0,0
2021-08-26,Terengganu,13811,6854,0,0
2021-08-26,W.P. Kuala Lumpur,5398,22084,0,0
2021-08-26,W.P. Labuan,50,114,0,0
2021-08-26,W.P. Putrajaya,383,2350,0,0
2021-08-27,Johor,32514,31954,0,0
2021-08-27,Kedah,21862,14427,0,0
2021-08-27,Kelantan,5897,2904,0,0
2021-08-27,Melaka,3130,13723,0,0
2021-08-27,Negeri Sembilan,6211,7503,0,0
2021-08-27,Pahang,6057,17965,0,0
2021-08-27,Perak,25750,14526,0,0
2021-08-27,Perlis,1765,344,0,0
2021-08-27,Pulau Pinang,11202,16373,0,0
2021-08-27,Sabah,16602,31065,0,0
2021-08-27,Sarawak,1634,3006,0,0
2021-08-27,Selangor,11956,35114,0,0
2021-08-27,Terengganu,1511,1662,0,0
2021-08-27,W.P. Kuala Lumpur,7153,20308,0,0
2021-08-27,W.P. Labuan,59,157,0,0
2021-08-27,W.P. Putrajaya,411,1939,0,0
2021-08-28,Johor,38218,28421,0,0
2021-08-28,Kedah,15101,20247,0,0
2021-08-28,Kelantan,9567,7775,0,0
2021-08-28,Melaka,5273,13499,0,0
2021-08-28,Negeri Sembilan,6533,5641,0,0
2021-08-28,Pahang,6911,10781,0,0
2021-08-28,Perak,19876,9339,0,0
2021-08-28,Perlis,1130,1593,0,0
2021-08-28,Pulau Pinang,9871,14634,0,0
2021-08-28,Sabah,18366,26564,0,0
2021-08-28,Sarawak,871,2424,0,0
2021-08-28,Selangor,8493,36156,0,0
2021-08-28,Terengganu,11107,4909,0,0
2021-08-28,W.P. Kuala Lumpur,9284,17250,0,0
2021-08-28,W.P. Labuan,60,124,0,0
2021-08-28,W.P. Putrajaya,0,1937,0,0
2021-08-29,Johor,30657,31573,0,0
2021-08-29,Kedah,17255,17868,0,0
2021-08-29,Kelantan,18216,10468,0,0
2021-08-29,Melaka,2816,2915,0,0
2021-08-29,Negeri Sembilan,5486,3058,0,0
2021-08-29,Pahang,5626,6521,0,0
2021-08-29,Perak,23192,7294,0,0
2021-08-29,Perlis,1546,883,0,0
2021-08-29,Pulau Pinang,10798,10167,0,0
2021-08-29,Sabah,15719,21772,0,0
2021-08-29,Sarawak,439,1572,0,0
2021-08-29,Selangor,6807,32532,0,0
2021-08-29,Terengganu,8287,5146,0,0
2021-08-29,W.P. Kuala Lumpur,6375,15576,0,0
2021-08-29,W.P. Labuan,11,1,0,0
2021-08-29,W.P. Putrajaya,0,1548,0,0
2021-08-30,Johor,34964,27812,0,0
2021-08-30,Kedah,22495,18476,0,0
2021-08-30,Kelantan,22168,11354,0,0
2021-08-30,Melaka,6890,5935,0,0
2021-08-30,Negeri Sembilan,5714,7130,0,0
2021-08-30,Pahang,15670,5983,0,0
2021-08-30,Perak,24261,11895,0,0
2021-08-30,Perlis,1564,827,0,0
2021-08-30,Pulau Pinang,10670,16756,0,0
2021-08-30,Sabah,17290,20098,0,0
2021-08-30,Sarawak,1051,1848,0,0
2021-08-30,Selangor,7549,30711,0,0
2021-08-30,Terengganu,8543,5583,0,0
2021-08-30,W.P. Kuala Lumpur,11417,23252,0,0
2021-08-30,W.P. Labuan,100,238,0,0
2021-08-30,W.P. Putrajaya,519,149,0,0
2021-08-31,Johor,35738,22142,0,0
2021-08-31,Kedah,14734,11284,0,0
2021-08-31,Kelantan,14636,1301,0,0
2021-08-31,Melaka,6655,3428,0,0
2021-08-31,Negeri Sembilan,128,3371,0,0
2021-08-31,Pahang,5374,3800,0,0
2021-08-31,Perak,6930,5192,0,0
2021-08-31,Perlis,69,696,0,0
2021-08-31,Pulau Pinang,8649,12373,0,0
2021-08-31,Sabah,18286,22976,0,0
2021-08-31,Sarawak,226,640,0,0
2021-08-31,Selangor,3695,32662,0,0
2021-08-31,Terengganu,6490,11827,0,0
2021-08-31,W.P. Kuala Lumpur,2404,20144,0,0
2021-08-31,W.P. Labuan,0,13,0,0
2021-08-31,W.P. Putrajaya,2,330,0,0
2021-09-01,Johor,36631,28008,0,0
2021-09-01,Kedah,16804,19892,0,0
2021-09-01,Kelantan,18274,19229,0,0
2021-09-01,Melaka,12349,5407,0,0
2021-09-01,Negeri Sembilan,4504,8589,0,0
2021-09-01,Pahang,21256,7580,0,0
2021-09-01,Perak,30955,12060,1,0
2021-09-01,Perlis,779,3726,0,0
2021-09-01,Pulau Pinang,9168,19567,0,0
2021-09-01,Sabah,19509,23677,0,0
2021-09-01,Sarawak,755,2175,1,0
2021-09-01,Selangor,7851,34127,1,0
2021-09-01,Terengganu,7421,14410,0,0
2021-09-01,W.P. Kuala Lumpur,8759,22255,0,0
2021-09-01,W.P. Labuan,56,287,0,0
2021-09-01,W.P. Putrajaya,122,369,0,0
2021-09-02,Johor,26397,35744,0,0
2021-09-02,Kedah,21700,14503,0,0
2021-09-02,Kelantan,22316,11593,0,0
2021-09-02,Melaka,12216,6351,1,0
2021-09-02,Negeri Sembilan,5155,7394,0,0
2021-09-02,Pahang,18276,8194,0,0
2021-09-02,Perak,31364,12015,0,0
2021-09-02,Perlis,2272,1202,0,0
2021-09-02,Pulau Pinang,10656,15943,0,0
2021-09-02,Sabah,18597,20223,0,0
2021-09-02,Sarawak,775,1652,0,0
2021-09-02,Selangor,7873,30634,6,0
2021-09-02,Terengganu,7367,14991,0,0
2021-09-02,W.P. Kuala Lumpur,3697,19497,0,0
2021-09-02,W.P. Labuan,60,200,0,0
2021-09-02,W.P. Putrajaya,231,385,0,0
2021-09-03,Johor,29807,44631,0,0
2021-09-03,Kedah,11735,9953,0,0
2021-09-03,Kelantan,8231,557,0,0
2021-09-03,Melaka,10873,5875,0,0
2021-09-03,Negeri Sembilan,3243,7279,0,0
2021-09-03,Pahang,19249,4847,0,0
2021-09-03,Perak,26623,12298,0,0
2021-09-03,Perlis,1756,813,0,0
2021-09-03,Pulau Pinang,7888,16515,0,0
2021-09-03,Sabah,15918,24570,0,0
2021-09-03,Sarawak,1024,2194,0,0
2021-09-03,Selangor,7723,38913,2,0
2021-09-03,Terengganu,2920,3741,0,0
2021-09-03,W.P. Kuala Lumpur,5022,20628,0,0
2021-09-03,W.P. Labuan,35,187,0,0
2021-09-03,W.P. Putrajaya,171,391,0,0
2021-09-04,Johor,29692,34384,0,0
2021-09-04,Kedah,9734,11439,0,0
2021-09-04,Kelantan,12948,721,0,0
2021-09-04,Melaka,10338,5992,0,0
2021-09-04,Negeri Sembilan,1461,3297,0,0
2021-09-04,Pahang,20798,3066,0,0
2021-09-04,Perak,16821,12581,0,0
2021-09-04,Perlis,1216,1543,0,0
2021-09-04,Pulau Pinang,7892,14550,0,0
2021-09-04,Sabah,16212,24955,0,0
2021-09-04,Sarawak,374,2318,0,0
2021-09-04,Selangor,6673,27723,0,0
2021-09-04,Terengganu,5091,14864,0,0
2021-09-04,W.P. Kuala Lumpur,4088,19939,0,0
2021-09-04,W.P. Labuan,32,148,0,0
2021-09-04,W.P. Putrajaya,1,417,6,0
2021-09-05,Johor,32622,27338,0,0
2021-09-05,Kedah,17843,9358,0,0
2021-09-05,Kelantan,12753,8739,0,0
2021-09-05,Melaka,5474,2157,0,0
2021-09-05,Negeri Sembilan,752,3217,0,0
2021-09-05,Pahang,15617,2536,0,0
2021-09-05,Perak,18584,8974,0,0
2021-09-05,Perlis,1188,1202,0,0
2021-09-05,Pulau Pinang,7199,12360,0,0
2021-09-05,Sabah,14609,23494,0,0
2021-09-05,Sarawak,350,1227,0,0
2021-09-05,Selangor,5450,25882,2,0
2021-09-05,Terengganu,4418,16470,0,0
2021-09-05,W.P. Kuala Lumpur,4275,18560,0,0
2021-09-05,W.P. Labuan,2,8,0,0
2021-09-05,W.P. Putrajaya,1,4,0,0
2021-09-06,Johor,29398,31309,1,0
2021-09-06,Kedah,18308,7740,0,0
2021-09-06,Kelantan,15478,9330,0,0
2021-09-06,Melaka,2826,10923,0,0
2021-09-06,Negeri Sembilan,2351,6793,0,0
2021-09-06,Pahang,14682,6458,0,0
2021-09-06,Perak,19526,13326,0,0
2021-09-06,Perlis,826,924,0,0
2021-09-06,Pulau Pinang,5939,17716,0,0
2021-09-06,Sabah,12482,27395,0,0
2021-09-06,Sarawak,641,2443,0,0
2021-09-06,Selangor,6539,20948,0,0
2021-09-06,Terengganu,4213,16165,0,0
2021-09-06,W.P. Kuala Lumpur,2903,20163,1,0
2021-09-06,W.P. Labuan,63,232,0,0
2021-09-06,W.P. Putrajaya,133,631,0,0
2021-09-07,Johor,26824,34803,0,0
2021-09-07,Kedah,17930,9422,0,0
2021-09-07,Kelantan,16189,9480,0,0
2021-09-07,Melaka,1895,13433,0,0
2021-09-07,Negeri Sembilan,1911,5809,0,0
2021-09-07,Pahang,15028,7408,0,0
2021-09-07,Perak,18138,13357,0,0
2021-09-07,Perlis,760,1066,0,0
2021-09-07,Pulau Pinang,9687,16828,0,0
2021-09-07,Sabah,10712,25947,0,0
2021-09-07,Sarawak,654,2234,0,0
2021-09-07,Selangor,7520,18337,1,0
2021-09-07,Terengganu,4239,19544,0,0
2021-09-07,W.P. Kuala Lumpur,5040,20833,1,0
2021-09-07,W.P. Labuan,61,169,0,0
2021-09-07,W.P. Putrajaya,216,331,0,0
2021-09-08,Johor,24438,34362,0,0
2021-09-08,Kedah,13533,11818,1,0
2021-09-08,Kelantan,12125,9847,0,0
2021-09-08,Melaka,1548,14329,0,0
2021-09-08,Negeri Sembilan,2466,7871,0,0
2021-09-08,Pahang,14638,6850,0,0
2021-09-08,Perak,18481,15781,0,0
2021-09-08,Perlis,1259,705,0,0
2021-09-08,Pulau Pinang,12134,16231,1,0
2021-09-08,Sabah,10061,25614,0,0
2021-09-08,Sarawak,6390,1853,0,0
2021-09-08,Selangor,5409,21553,4,0
2021-09-08,Terengganu,4103,17765,0,0
2021-09-08,W.P. Kuala Lumpur,5268,19904,0,0
2021-09-08,W.P. Labuan,42,99,0,0
2021-09-08,W.P. Putrajaya,239,379,0,0
2021-09-09,Johor,17323,35062,0,0
2021-09-09,Kedah,14870,9457,0,0
2021-09-09,Kelantan,11513,9467,0,0
2021-09-09,Melaka,2327,12297,0,0
2021-09-09,Negeri Sembilan,2745,7053,0,0
2021-09-09,Pahang,13195,10279,0,0
2021-09-09,Perak,21466,11171,0,0
2021-09-09,Perlis,1202,1217,0,0
2021-09-09,Pulau Pinang,13367,16612,0,0
2021-09-09,Sabah,12915,23325,0,0
2021-09-09,Sarawak,12061,1744,0,0
2021-09-09,Selangor,6544,20385,2,0
2021-09-09,Terengganu,3497,16949,0,0
2021-09-09,W.P. Kuala Lumpur,4302,23082,0,0
2021-09-09,W.P. Labuan,27,70,0,0
2021-09-09,W.P. Putrajaya,196,453,0,0
2021-09-10,Johor,16273,36117,0,0
2021-09-10,Kedah,5023,15583,0,0
2021-09-10,Kelantan,3356,424,0,0
2021-09-10,Melaka,874,11909,0,0
2021-09-10,Negeri Sembilan,3770,7812,0,0
2021-09-10,Pahang,13587,6390,0,0
2021-09-10,Perak,16787,15722,0,0
2021-09-10,Perlis,332,1099,0,0
2021-09-10,Pulau Pinang,10831,17669,0,0
2021-09-10,Sabah,11982,21358,0,0
2021-09-10,Sarawak,20529,2836,0,0
2021-09-10,Selangor,6917,23581,2,0
2021-09-10,Terengganu,826,2385,0,0
2021-09-10,W.P. Kuala Lumpur,3813,25310,1,0
2021-09-10,W.P. Labuan,35,98,0,0
2021-09-10,W.P. Putrajaya,191,360,0,0
2021-09-11,Johor,10979,37372,0,0
2021-09-11,Kedah,5322,17021,0,0
2021-09-11,Kelantan,3724,610,3,0
2021-09-11,Melaka,651,10324,3,0
2021-09-11,Negeri Sembilan,1085,3760,1,0
2021-09-11,Pahang,11806,9272,0,0
2021-09-11,Perak,12093,15118,0,0
2021-09-11,Perlis,214,1197,0,0
2021-09-11,Pulau Pinang,9172,11735,0,0
2021-09-11,Sabah,8648,18027,0,0
2021-09-11,Sarawak,20324,1849,20,0
2021-09-11,Selangor,5397,20342,10,0
2021-09-11,Terengganu,1298,6449,1,0
2021-09-11,W.P. Kuala Lumpur,1563,25341,6,0
2021-09-11,W.P. Labuan,1170,54,0,0
2021-09-11,W.P. Putrajaya,0,9,0,0
2021-09-12,Johor,12401,34905,1,0
2021-09-12,Kedah,6038,15730,2,0
2021-09-12,Kelantan,5201,3753,1,0
2021-09-12,Melaka,476,1911,0,0
2021-09-12,Negeri Sembilan,630,4068,0,0
2021-09-12,Pahang,10172,4591,0,0
2021-09-12,Perak,9400,10983,12,0
2021-09-12,Perlis,369,797,1,0
2021-09-12,Pulau Pinang,6238,9220,6,0
2021-09-12,Sabah,8349,14529,0,0
2021-09-12,Sarawak,12948,1236,62,0
2021-09-12,Selangor,4605,18693,8,0
2021-09-12,Terengganu,2224,12531,0,0
2021-09-12,W.P. Kuala Lumpur,1080,22888,1,0
2021-09-12,W.P. Labuan,974,15,0,0
2021-09-12,W.P. Putrajaya,0,5,0,0
2021-09-13,Johor,12457,31135,0,0
2021-09-13,Kedah,5833,17200,0,0
2021-09-13,Kelantan,5156,5461,0,0
2021-09-13,Melaka,846,3505,0,0
2021-09-13,Negeri Sembilan,2596,7058,0,0
2021-09-13,Pahang,6439,4059,0,0
2021-09-13,Perak,13351,14197,1,0
2021-09-13,Perlis,670,3002,1,0
2021-09-13,Pulau Pinang,4339,12555,0,0
2021-09-13,Sabah,7947,15499,0,0
2021-09-13,Sarawak,2735,1541,0,0
2021-09-13,Selangor,6205,18398,0,0
2021-09-13,Terengganu,1917,12583,0,0
2021-09-13,W.P. Kuala Lumpur,2221,19734,0,0
2021-09-13,W.P. Labuan,257,100,0,0
2021-09-13,W.P. Putrajaya,72,876,0,0
2021-09-14,Johor,13006,37999,0,0
2021-09-14,Kedah,6327,18666,0,0
2021-09-14,Kelantan,5259,10013,0,0
2021-09-14,Melaka,797,4090,0,0
2021-09-14,Negeri Sembilan,1708,6717,0,0
2021-09-14,Pahang,5989,6046,0,0
2021-09-14,Perak,15059,13417,0,0
2021-09-14,Perlis,615,4673,0,0
2021-09-14,Pulau Pinang,4456,10016,0,0
2021-09-14,Sabah,8252,18246,0,0
2021-09-14,Sarawak,2481,1552,0,0
2021-09-14,Selangor,5904,14835,3,0
2021-09-14,Terengganu,1770,15274,0,0
2021-09-14,W.P. Kuala Lumpur,1895,20654,0,0
2021-09-14,W.P. Labuan,131,55,0,0
2021-09-14,W.P. Putrajaya,117,456,0,0
2021-09-15,Johor,13391,37561,1,0
2021-09-15,Kedah,5440,20700,0,0
2021-09-15,Kelantan,5546,12535,0,0
2021-09-15,Melaka,824,2977,0,0
2021-09-15,Negeri Sembilan,1491,8042,1,0
2021-09-15,Pahang,5478,6061,0,0
2021-09-15,Perak,11062,17120,1,0
2021-09-15,Perlis,505,4018,0,0
2021-09-15,Pulau Pinang,4901,12829,0,0
2021-09-15,Sabah,8032,16301,0,0
2021-09-15,Sarawak,2281,1590,0,0
2021-09-15,Selangor,5512,18754,1,0
2021-09-15,Terengganu,1478,14613,0,0
2021-09-15,W.P. Kuala Lumpur,2014,18646,1,0
2021-09-15,W.P. Labuan,101,56,0,0
2021-09-15,W.P. Putrajaya,126,593,0,0
2021-09-16,Johor,10271,33964,0,0
2021-09-16,Kedah,2339,16198,0,0
2021-09-16,Kelantan,1831,5924,0,0
2021-09-16,Melaka,371,3423,0,0
2021-09-16,Negeri Sembilan,109,2172,0,0
2021-09-16,Pahang,2905,3444,0,0
2021-09-16,Perak,8126,10687,0,0
2021-09-16,Perlis,33,101,0,0
2021-09-16,Pulau Pinang,4819,11226,0,0
2021-09-16,Sabah,24343,15336,0,0
2021-09-16,Sarawak,1870,483,0,0
2021-09-16,Selangor,3551,15201,0,0
2021-09-16,Terengganu,1008,12895,0,0
2021-09-16,W.P. Kuala Lumpur,839,16340,0,0
2021-09-16,W.P. Labuan,2,4,0,0
